date,Prime rate,1-year Conventional mortgage,3-year Conventional mortgage,5-year Conventional mortgage,1-year GIC,3-year GIC,5-year GIC,5-year personal fixed term,"Daily Interest Savings (balances over $100,000)",Non-Chequable Savings Deposits
1986-02-26,13,11.75,12,12,10,10.25,10.25,10,,8.5
1986-03-05,13,11.5,11.75,11.75,10,10,10.25,10,,8.5
1986-03-12,13,11.5,11.75,11.75,9.75,10,10,9.75,,8.5
1986-03-19,12.5,11,11.5,11.5,9.5,9.75,9.75,9.25,,8
1986-03-26,12,11,11.5,11.5,9.25,9.5,9.75,9.25,,7.5
1986-04-02,12,11,11.5,11.5,9.25,9.5,9.5,9.25,,7.5
1986-04-09,12,10.75,11.25,11.25,8.75,9.25,9.25,8.75,,7.5
1986-04-16,11.25,10.5,11,11,8.75,9.25,9.25,8.25,,6.75
1986-04-23,11.25,10.25,10.75,11,8.75,9,9,8.25,,6.75
1986-04-30,11.25,10.25,10.75,11,8.5,9,9,8.25,,6.75
1986-05-07,10.75,9.75,10.5,10.5,8.25,8.75,8.75,7.75,,6.25
1986-05-14,10.75,9.75,10.5,10.5,8.25,8.75,8.75,7.75,,6.25
1986-05-21,10.25,9.75,10.5,10.5,8.25,8.75,8.75,7.75,,5.75
1986-05-28,10.25,9.75,10.5,10.5,8.25,8.75,8.75,7.75,,5.75
1986-06-04,10.25,9.75,10.5,10.5,8.25,9,9.25,7.75,,5.75
1986-06-11,10.25,9.75,10.5,11,8.25,9,9.5,7.75,,5.75
1986-06-18,10.25,9.75,10.5,11,8.25,9,9.5,7.75,,5.75
1986-06-25,10.25,9.75,10.5,11,8.25,9,9.75,7.75,,5.75
1986-07-02,10.25,9.75,10.5,11,8.25,9,9.75,7.75,,5.75
1986-07-09,10.25,9.75,10.5,11,8.25,9,9.5,7.75,,5.75
1986-07-16,10.25,9.75,10.5,11,8.25,9,9.5,7.75,,5.75
1986-07-23,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-07-30,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-08-06,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-08-13,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-08-20,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-08-27,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-09-03,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-09-10,9.75,9.75,10.5,11,8,9,9.5,7.75,,5.25
1986-09-17,9.75,9.75,10.5,11.25,8,9,9.75,7.75,,5.25
1986-09-24,9.75,9.75,10.5,11.25,8,9,9.75,7.75,,5.25
1986-10-01,9.75,9.75,10.5,11.25,8,9,9.75,7.75,,5.25
1986-10-08,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-10-15,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-10-22,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-10-29,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-11-05,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-11-12,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-11-19,9.75,9.75,10.75,11.25,8,9,9.75,7.75,,5.25
1986-11-26,9.75,9.75,10.75,11.25,8,9,9.5,7.75,,5.25
1986-12-03,9.75,9.75,10.75,11.25,8,9,9.5,7.75,,5.25
1986-12-10,9.75,9.75,10.75,11.25,7.75,9,9.5,7.75,,5.25
1986-12-17,9.75,9.75,10.75,11.25,7.75,9,9.5,7.75,,5.25
1986-12-24,9.75,9.75,10.75,11,7.75,9,9.25,7.75,,5.25
1986-12-31,9.75,9.75,10.75,11,7.75,9,9.25,7.75,,5.25
1987-01-07,9.75,9.75,10.75,11,7.75,9,9.25,7.75,,5.25
1987-01-14,9.75,9.5,10.5,10.75,7.5,8.75,9,7.75,,5.25
1987-01-21,9.75,9.5,10.5,10.75,7.5,8.75,9,7.75,,5.25
1987-01-28,9.25,9.25,10.25,10.5,7.25,8.5,8.75,7.25,,4.75
1987-02-04,9.25,9.25,10.25,10.5,7.25,8.25,8.75,7.25,,4.75
1987-02-11,9.25,9.25,10.25,10.5,7,8.25,8.5,7.25,,4.75
1987-02-18,9.25,9.25,10.25,10.5,7,8.25,8.5,7.25,,4.75
1987-02-25,9.25,9.25,10.25,10.5,7,8.25,8.5,7.25,,4.75
1987-03-04,9.25,9.25,10,10.25,7,8.25,8.5,7.25,,4.75
1987-03-11,9.25,9.25,10,10.25,7,8.25,8.5,7.25,,4.75
1987-03-18,8.75,9.25,10,10.25,7,8.25,8.5,7,,4.25
1987-03-25,8.75,9,9.75,10,6.75,8,8.25,6.75,,4.25
1987-04-01,8.75,9,9.75,10,6.75,8,8.25,6.75,,4.25
1987-04-08,8.75,9,9.75,10,6.75,8,8.25,6.75,,4.25
1987-04-15,8.75,9,10,10.5,6.75,8,8.25,6.75,,4.25
1987-04-22,8.75,9.25,10.25,10.75,7,8.25,8.75,6.75,,4.25
1987-04-29,9.25,9.5,10.25,11,7.25,8.5,9,7,,4.75
1987-05-06,9.25,9.5,10.25,11,7.25,8.5,9,7,,4.75
1987-05-13,9.25,9.5,10.25,11,7.5,8.75,9.25,7,,4.75
1987-05-20,9.25,9.5,10.25,11,7.75,8.75,9.25,7,,4.75
1987-05-27,9.5,9.75,10.5,11.25,7.75,8.75,9.5,7,,4.75
1987-06-03,9.5,9.75,10.75,11.25,7.75,8.75,9.5,7,,4.75
1987-06-10,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-06-17,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-06-24,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-07-01,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-07-08,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-07-15,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-07-22,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-07-29,9.5,9.75,10.75,11.25,7.75,9,9.5,7,,4.75
1987-08-05,10,10.25,11,11.5,8.25,9.25,9.75,7.5,,5.25
1987-08-12,10,10.25,11,11.5,8.25,9.25,9.75,7.5,,5.25
1987-08-19,10,10.25,11,11.5,8.25,9.25,9.75,7.5,,5.25
1987-08-26,10,10.25,11,11.5,8.25,9.25,9.75,7.5,,5.25
1987-09-02,10,10.25,11,11.5,8.25,9.25,9.75,7.5,,5.25
1987-09-09,10,10.25,11,11.5,8.25,9.25,9.75,7.5,,5.25
1987-09-16,10,10.5,11.25,11.75,8.5,9.5,10,7.5,,5.25
1987-09-23,10,10.5,11.25,11.75,8.5,9.5,10.25,7.5,,5.25
1987-09-30,10,10.75,11.5,12,8.5,9.5,10.25,7.5,,5.25
1987-10-07,10,10.75,11.5,12,8.75,9.75,10.25,7.5,,5.25
1987-10-14,10.5,11,11.75,12.25,9,10,10.5,8,,5.75
1987-10-21,10.5,11,11.75,12.25,8.75,9.75,10.5,8,,5.75
1987-10-28,9.75,10.5,11,11.5,8.75,9.25,9.75,7.25,,5
1987-11-04,9.75,10.5,11,11.5,8.75,9.25,10,7.25,,4.75
1987-11-11,9.75,10.5,11,11.5,8.75,9.5,10,7.25,,4.75
1987-11-18,9.75,10.25,11,11.5,8.75,9.5,10,7.25,,4.75
1987-11-25,9.75,10.25,11,11.5,8.75,9.5,10,7.25,,4.75
1987-12-02,9.75,10.25,11,11.5,8.75,9.5,10,7.25,,4.75
1987-12-09,9.75,10.25,11,11.5,8.75,9.5,10,7.25,,4.75
1987-12-16,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1987-12-23,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1987-12-30,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1988-01-06,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1988-01-13,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1988-01-20,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1988-01-27,9.75,10.25,11.25,11.75,8.75,9.75,10.25,7.25,,4.75
1988-02-03,9.75,10.25,11.25,11.75,8.5,9.5,10,7.25,,4.75
1988-02-10,9.75,9.75,11,11.5,8.25,9.25,9.75,7.25,,4.75
1988-02-17,9.75,9.75,11,11.5,8.25,9.25,9.75,7.25,,4.75
1988-02-24,9.75,9.75,11,11.5,8.25,9.25,9.75,7.25,,4.75
1988-03-02,9.75,9.75,11,11.5,8.25,9.25,9.75,7.25,,4.75
1988-03-09,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-03-16,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-03-23,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-03-30,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-04-06,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-04-13,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-04-20,9.75,9.75,10.5,11,8.25,9,9.5,7.25,,4.75
1988-04-27,10.25,10.25,10.75,11.25,8.75,9.25,9.5,7.75,,5.25
1988-05-04,10.25,10.25,10.75,11.25,8.75,9.25,9.5,7.75,,5.25
1988-05-11,10.25,10.25,10.75,11.25,8.75,9.25,9.5,7.75,,5.25
1988-05-18,10.25,10.25,10.75,11.25,8.75,9.25,9.75,7.75,,5.25
1988-05-25,10.25,10.25,10.75,11.25,8.75,9.25,9.75,7.75,,5.25
1988-06-01,10.25,10.5,11,11.5,8.75,9.25,9.75,7.75,,5.25
1988-06-08,10.75,10.75,11.25,11.75,9,9.5,10,7.75,,5.5
1988-06-15,10.75,10.75,11.25,11.25,9,9.5,10,7.75,,5.5
1988-06-22,10.75,10.75,11.25,11.25,9,9.5,9.75,7.75,,5.5
1988-06-29,10.75,10.75,11.25,11.25,9,9.5,9.75,7.75,,5.5
1988-07-06,10.75,10.75,11.25,11.25,9,9.5,9.75,7.75,,5.5
1988-07-13,10.75,10.75,11.25,11.25,9,9.5,9.75,7.75,,5.5
1988-07-20,10.75,11,11.5,11.75,9,9.5,10,7.75,,5.5
1988-07-27,10.75,11,11.5,11.75,9,9.5,10,7.75,,5.5
1988-08-03,10.75,11,11.5,11.75,9,9.5,10,7.75,,5.5
1988-08-10,10.75,11,11.5,11.75,9,9.5,10,7.75,,5.5
1988-08-17,10.75,11.25,11.75,12,9.25,9.75,10.25,7.75,,5.5
1988-08-24,10.75,11.25,11.75,12,9.25,9.75,10.25,7.75,,5.5
1988-08-31,11.25,11.5,12,12.25,9.5,10,10.5,8.25,,6
1988-09-07,11.25,11.5,12,12.25,9.5,10,10.5,8.25,,6
1988-09-14,11.25,11.5,12,12.25,9.75,10,10.5,8.25,,6
1988-09-21,11.75,11.5,12,12.25,9.75,10,10.5,8.25,,6.5
1988-09-28,11.75,11.75,12,11.75,10,10.25,10.25,8.25,,6.5
1988-10-05,11.75,11.75,12,11.75,10,10.25,10.25,8.5,,6.5
1988-10-12,11.75,11.75,12,11.75,10,10.25,10.25,8.5,,6.5
1988-10-19,11.75,11.25,11.75,11.75,9.5,10,10.25,8.5,,6.5
1988-10-26,11.75,11.25,11.75,11.75,9.75,10,10,8.5,,6.5
1988-11-02,11.75,11.25,11.75,11.75,9.75,10,10,8.5,,6.5
1988-11-09,11.75,11.25,11.75,11.75,9.75,10,10,8.5,,6.5
1988-11-16,11.75,11.25,11.75,11.75,9.75,10,10,8.5,,6.5
1988-11-23,11.75,11.25,11.75,11.75,9.75,10,10,8.5,,6.5
1988-11-30,11.75,11.5,12,12,10,10.25,10.25,8.5,,6.5
1988-12-07,11.75,11.5,12,12,10,10.25,10.25,8.5,,6.5
1988-12-14,12.25,12,12.25,12.25,10.5,10.5,10.5,8.5,,7
1988-12-21,12.25,12,12.25,12.25,10.5,10.5,10.5,9,,7
1988-12-28,12.25,12,12.25,12.25,10.25,10.5,10.5,9,,7
1989-01-04,12.25,12,12.25,12.25,10.25,10.5,10.5,9,,7
1989-01-11,12.25,12,12.25,12.25,10.25,10.5,10.5,9,,7
1989-01-18,12.25,12.25,12.25,12.25,10.25,10.5,10.5,9,,7
1989-01-25,12.25,12.25,12.25,12.25,10.5,10.5,10.5,9,,7
1989-02-01,12.25,12.25,12.25,12.25,10.5,10.5,10.5,9,,7
1989-02-08,12.25,12.25,12.25,12.25,10.5,10.5,10.5,9,,7
1989-02-15,12.25,12.25,12.25,12.25,10.5,10.5,10.5,9,,7
1989-02-22,12.75,12.75,12.25,12.25,10.75,10.5,10.5,9.5,,7.5
1989-03-01,12.75,12.75,12.25,12.25,10.75,10.5,10.5,9.5,,7.5
1989-03-08,12.75,12.75,12.25,12.25,10.75,10.5,10.5,9.5,,7.5
1989-03-15,12.75,12.75,12.25,12.25,10.75,10.5,10.5,9.5,,7.5
1989-03-22,12.75,13.25,12.5,12.5,11.25,10.75,10.75,9.5,,7.5
1989-03-29,13.5,13.5,12.75,12.75,11.5,10.75,10.75,10.25,,8.25
1989-04-05,13.5,13.5,12.75,12.75,11.5,10.75,10.75,10.25,,8.25
1989-04-12,13.5,13.5,12.75,12.75,11.5,10.75,10.75,10.25,,8.25
1989-04-19,13.5,13.5,12.75,12.75,11.5,10.75,10.75,10.25,,8.25
1989-04-26,13.5,13.5,12.75,12.75,11.5,10.75,10.75,10.25,,8.25
1989-05-03,13.5,13.5,12.75,12.75,11.5,10.75,10.75,10.25,,8.25
1989-05-10,13.5,13.5,12.5,12.25,11.5,10.75,10.75,10.25,,8.25
1989-05-17,13.5,13,12.5,12,11,10.5,10.25,10.25,11.75,8.25
1989-05-24,13.5,13,12.5,12,11,10.5,10.25,10.25,11.53,8.25
1989-05-31,13.5,13,12.25,12,11,10.5,10.25,10.25,11.7,8.25
1989-06-07,13.5,13,12.25,12,11,10.5,10.25,10.25,11.78,8.25
1989-06-14,13.5,12.75,12.25,12,10.75,10.25,10,10.25,11.7,8.25
1989-06-21,13.5,12.75,12.25,12,10.75,10.25,10,10.25,11.7,8.25
1989-06-28,13.5,12.75,12.25,12,10.5,10,9.75,10.25,11.7,8.25
1989-07-05,13.5,12.75,12.25,12,10.5,10.25,9.75,9.5,11.7,8.25
1989-07-12,13.5,12.75,12.25,12,10.5,10,9.75,9.5,11.7,8.25
1989-07-19,13.5,12.75,12.25,11.75,10.5,10,9.75,9.5,11.7,8.25
1989-07-26,13.5,12.75,12.25,11.75,10.5,10,9.75,9.5,11.71,8.25
1989-08-02,13.5,12.75,12.25,11.75,10.5,10,9.75,9.5,11.71,8.25
1989-08-09,13.5,12.75,12.25,11.75,10.5,10,9.75,9.5,11.75,8.25
1989-08-16,13.5,12.75,12.25,11.75,10.5,10,9.75,9.5,11.8,8.25
1989-08-23,13.5,12.75,12.25,11.75,10.5,10,9.75,9.5,11.77,8.25
1989-08-30,13.5,12.75,11.75,11.75,10.5,10,9.75,9.5,11.77,8.25
1989-09-06,13.5,12.75,11.75,11.75,10.5,10,9.75,9.5,11.77,8.25
1989-09-13,13.5,12.75,11.75,11.75,10.5,10,9.75,9.5,11.76,8.25
1989-09-20,13.5,12.75,11.75,11.75,10.5,10,10,9.5,11.81,8.25
1989-09-27,13.5,12.75,11.75,11.75,10.5,10,10,9.5,11.85,8.25
1989-10-04,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.85,8.25
1989-10-11,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.85,8.25
1989-10-18,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.8,8.25
1989-10-25,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.75,8.25
1989-11-01,13.5,12.75,11.75,11.75,11,10,10,9.5,11.75,8.25
1989-11-08,13.5,12.75,11.75,11.75,11,10,10,9.5,11.75,8.25
1989-11-15,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.87,8.25
1989-11-22,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.87,8.25
1989-11-29,13.5,12.75,11.75,11.75,10.75,10,10,9.5,11.85,8.25
1989-12-06,13.5,12.75,12,12,10.75,10.25,10,9.5,11.84,8.25
1989-12-13,13.5,12.75,12,12,10.75,10.25,10,9.5,11.83,8.25
1989-12-20,13.5,12.75,12,12,10.75,10.25,10,9.5,11.82,8.25
1989-12-27,13.5,12.75,12,12,10.75,10.25,10,9.5,11.82,8.25
1990-01-03,13.5,12.75,12,12,10.75,10.25,10,9.5,11.82,8.25
1990-01-10,13.5,12.75,12,12,10.75,10.25,10,9.5,11.79,8.25
1990-01-17,13.5,12.75,12,12,10.75,10.25,10,9.5,11.78,8.25
1990-01-24,13.5,12.75,12,12,10.75,10.25,10.25,9.5,11.5,8.25
1990-01-31,13.5,12.25,12,12,10.5,10.25,10.25,9.5,11.61,8.25
1990-02-07,13.5,12.25,12,12,10.5,10.25,10.25,9.5,11.9,8.25
1990-02-14,13.5,12.25,12,12,10.5,10.25,10.25,9.5,11.9,8.25
1990-02-21,14.25,13,12.75,12.75,11,10.75,10.75,9.5,12.19,8.75
1990-02-28,14.25,13,12.75,12.75,11,10.75,10.75,10.5,12.19,8.75
1990-03-07,14.25,13,12.75,12.75,11,10.75,10.75,10.5,12.26,8.75
1990-03-14,14.25,13,12.75,12.75,11,10.75,10.75,10.5,12.25,8.75
1990-03-21,14.25,13,13.25,13.25,11,10.75,10.75,10.5,12.22,8.75
1990-03-28,14.25,13,13.25,13.25,11,11,11,10.5,12.32,8.75
1990-04-04,14.25,13.25,13.25,13.25,11.25,11,11,10.5,12.32,8.75
1990-04-11,14.25,13.5,13.75,13.75,11.25,11,11,10.5,12.32,8.75
1990-04-18,14.25,13.5,13.75,13.75,11.25,11.25,11.25,10.5,12.42,8.75
1990-04-25,14.75,14.25,14.25,14.25,12,12,11.75,11,12.58,9.5
1990-05-02,14.75,14.25,14.25,14.25,12,12,11.75,11,12.58,9.5
1990-05-09,14.75,14.25,14.25,14.25,12,12,11.75,11,12.61,9.5
1990-05-16,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.61,9.5
1990-05-23,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.62,9.5
1990-05-30,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.8,9.5
1990-06-06,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.8,9.5
1990-06-13,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.5,9.5
1990-06-20,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.58,9.5
1990-06-27,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.68,9.5
1990-07-04,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.68,9.5
1990-07-11,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.52,9.5
1990-07-18,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.45,9.5
1990-07-25,14.75,14.25,14.25,14.25,12.25,12,11.75,11,12.37,9.5
1990-08-01,14.75,14.25,14,13.75,12.25,12,11.75,11,12.26,9.5
1990-08-08,14.75,14.25,14,13.75,12.25,11.75,11.25,11,12.2,9.5
1990-08-15,14.75,14.25,14,13.75,12.25,11.75,11.25,11,12.12,9.5
1990-08-22,14.25,13.75,13.75,13.5,11.5,11,11,10.5,11.85,9
1990-08-29,14.25,13.75,13.75,13.5,11.5,11,11,10.5,11.79,9
1990-09-05,14.25,13.75,13.75,13.5,11.5,11,11,10.5,11.7,9
1990-09-12,14.25,13.5,13.5,13.5,11.5,11,11,10.5,11.6,9
1990-09-19,14.25,13.5,13.5,13.5,11.25,11,11,10.5,11.48,9
1990-09-26,13.75,13.25,13.25,13.25,11,10.75,10.75,10,11.39,8.5
1990-10-03,13.75,13.25,13.25,13.25,11,10.75,10.75,10,11.43,8.5
1990-10-10,13.75,13.25,13.25,13.25,11,10.75,10.75,10,11.37,8.5
1990-10-17,13.75,13.25,13.25,13.25,11,10.75,10.75,10,11.37,8.5
1990-10-24,13.75,13.25,13.25,13.25,11.25,10.75,10.75,10,11.44,8.5
1990-10-31,13.75,13.25,13.25,13.25,11.25,10.75,10.75,10,11.44,8.5
1990-11-07,13.75,13.25,13.25,13.25,11.25,10.75,10.75,10,11.39,8.5
1990-11-14,13.75,13.25,13.25,13.25,11.25,10.75,10.75,10,11.27,8.5
1990-11-21,13.75,13.25,13,13,11,10.75,10.75,10,11.13,8.5
1990-11-28,13.25,12.75,12.75,12.75,10.5,10.25,10.25,9.5,11.08,8
1990-12-05,13.25,12.75,12.75,12.75,10.5,10.25,10.25,9.5,11.04,8
1990-12-12,13.25,12.75,12.75,12.5,10.5,10.25,10.25,9.5,10.94,8
1990-12-19,13.25,12.5,12.5,12.5,10.25,10.25,10.25,9.5,10.79,8
1990-12-26,12.75,12.5,12.5,12.5,10.25,10,10,9.5,10.56,7.5
1991-01-02,12.75,12.5,12.5,12.5,10.25,10,10,9.5,10.5,7.5
1991-01-09,12.75,12.5,12.5,12.5,10.25,10,10,9.5,10.28,7.25
1991-01-16,12.75,12.25,12.5,12.5,10,10,10,9.5,10.08,7.25
1991-01-23,12.25,12,12,12,9.75,9.5,9.75,9,9.86,7
1991-01-30,12.25,11.75,12,12,9.5,9.5,9.75,9,9.66,6.75
1991-02-06,11.75,11.5,12,11.75,9.25,9.5,9.5,8.5,9.51,6.5
1991-02-13,11.75,11.25,11.75,11.75,9,9.25,9.25,8.5,9.27,6.5
1991-02-20,11.25,11.25,11.75,11.75,9,9.25,9.25,8.5,9.04,6
1991-02-27,11.25,11,11.5,11.5,8.75,9,9,8.5,8.8,6
1991-03-06,11.25,11,11.5,11.5,8.75,9,9,8.5,8.75,6
1991-03-13,11.25,11,11.5,11.5,8.75,9,9,8.5,8.76,6
1991-03-20,11.25,11,11.5,11.5,8.75,9,9,8.5,8.7,6
1991-03-27,11.25,11,11.5,11.5,8.75,9,9,8.5,8.69,5.5
1991-04-03,10.75,11,11.5,11.5,8.75,9,9,8.5,8.7,5.5
1991-04-10,10.75,10.75,11.25,11.25,8.5,8.75,8.75,8,8.59,5.25
1991-04-17,10.75,10.75,11.25,11.25,8.5,8.75,8.75,8,8.49,5.25
1991-04-24,10.75,10.75,11.25,11.25,8.5,8.75,8.75,8,8.44,5
1991-05-01,10.25,10.75,11.25,11.25,8.5,8.75,8.75,8,8.27,4.75
1991-05-08,10.25,10.25,11.25,11.25,8,8.75,8.75,8,8.11,4.75
1991-05-15,10.25,10.25,11,11.25,8,8.5,8.75,8,8,4.75
1991-05-22,9.75,10.25,11,11.25,8,8.75,8.75,8,7.93,4.5
1991-05-29,9.75,10,11,11.25,8,8.75,9,8,7.85,4.25
1991-06-05,9.75,10,11,11.25,8,8.75,9,8,7.84,4.25
1991-06-12,9.75,10,11,11.25,8,8.75,9,8,7.74,4.25
1991-06-19,9.75,10,11,11.25,8,8.75,9,8,7.7,4.25
1991-06-26,9.75,10,11,11.25,8,8.75,9,8,7.69,4.25
1991-07-03,9.75,10,11,11.25,8,8.75,9,8,7.68,4.25
1991-07-10,9.75,10,11,11.25,8,8.75,9,8,7.67,4.25
1991-07-17,9.75,10,11,11.25,8,8.75,9,8,7.67,4.25
1991-07-24,9.75,10,11,11.25,8,8.75,9.25,8,7.73,4.25
1991-07-31,9.75,10,11,11.5,8,8.75,9.25,8.25,7.72,4.25
1991-08-07,9.75,10,11,11.5,8,8.75,9.25,8.25,7.69,4.25
1991-08-14,9.75,10,11,11.5,8,8.75,9.25,8,7.66,4
1991-08-21,9.75,10,11,11.5,8,8.75,9.25,8.25,7.62,4
1991-08-28,9.75,10,11,11.5,8,8.75,9.25,8.25,7.58,4
1991-09-04,9.75,10,11,11.5,8,8.75,9.25,8.25,7.56,4
1991-09-11,9.75,9.75,11,11.5,8,8.75,9.25,8.25,7.58,4
1991-09-18,9.5,9.75,10.75,11.25,8,8.75,9.5,8.25,7.5,4
1991-09-25,9.5,9.75,10.75,11.25,7.75,8.75,9.25,8.25,7.46,4
1991-10-02,9.5,9.75,10.75,11.25,7.75,8.75,9.25,8.25,7.37,4
1991-10-09,9.5,9.5,10.5,10.75,7.5,8.5,9,8,7.24,4
1991-10-16,9.5,9.5,10.5,10.75,7.5,8.5,9,8,7.11,4
1991-10-23,9,9.5,10.5,10.75,7.5,8.5,9,8,7.08,3.5
1991-10-30,8.75,9.5,10.5,10.75,7.5,8.5,9,8,6.95,3.5
1991-11-06,8.75,9,9.88,10.25,7,8,9,8,6.82,3.5
1991-11-13,8.5,8.75,9.88,9.9,7,8,8.25,7.5,6.51,3.25
1991-11-20,8.5,8.75,9.75,9.9,6.75,7.75,8,7.25,6.56,3.25
1991-11-27,8.5,8.75,9.75,9.9,6.75,7.75,8,7.25,6.47,3.25
1991-12-04,8.5,8.75,9.75,9.9,6.75,7.75,8,7.25,6.44,3.25
1991-12-11,8,8.5,9.5,9.9,6.5,7.5,8,7.25,6.32,3.25
1991-12-18,8,8.5,9.5,9.9,6.5,7.5,8,7.25,6.3,3.25
1991-12-25,8,8.5,9.5,9.9,6.5,7.5,8,7.25,6.35,3
1992-01-01,8,8.5,9.5,9.9,6.5,7.5,8,7.25,6.45,3
1992-01-08,8,8.5,9.5,9.9,6.5,7.5,8,7.25,6.24,3
1992-01-15,8,8.25,9.25,9.75,6.25,7.25,7.75,7,6.11,3
1992-01-22,8,8.25,9.25,9.75,6.25,7.25,7.75,7,5.98,3
1992-01-29,7.5,8.25,9.25,9.75,6.25,7.25,7.75,7,5.86,2.5
1992-02-05,7.5,8.25,9.25,9.75,6.25,7.25,7.75,7,6.07,2.5
1992-02-12,7.5,8.25,9.25,9.75,6.25,7.25,7.75,7,6.11,2.5
1992-02-19,7.5,8.25,9.25,9.75,6.25,7.25,7.75,7,6.24,2.5
1992-02-26,7.5,8.25,9.25,9.75,6.25,7.25,7.75,7,6.34,2.5
1992-03-04,7.5,8.25,9.25,9.75,6.25,7.25,7.75,7,6.28,2.5
1992-03-11,8.25,8.9,9.75,9.95,6.88,7.75,8,7.25,6.49,3.25
1992-03-18,8.25,9.5,10.25,10.5,7.25,8.25,8.5,7.75,6.6,3.25
1992-03-25,8.25,9.5,10.25,10.5,7.25,8.25,8.5,7.75,6.43,3.25
1992-04-01,8.25,9.25,10,10.5,7,8,8.5,7.75,6.27,3.25
1992-04-08,8.25,9.25,10,10.5,7,8,8.5,7.75,6.19,3.25
1992-04-15,7.75,9,10,10.5,6.75,8,8.5,7.75,6,3
1992-04-22,7.75,8.75,9.75,10.25,6.5,7.75,8.25,7.5,5.77,2.5
1992-04-29,7.75,8.75,9.75,10.25,6.5,7.75,8.25,7.5,5.63,2.5
1992-05-06,7.75,8.75,9.75,10.25,6.5,7.75,8.25,7.5,5.75,2.5
1992-05-13,7.75,8.5,9.75,10.25,6.5,7.75,8.25,7.5,5.56,2.5
1992-05-20,7.75,8.5,9.75,10.25,6.5,7.75,8.25,7.5,5.4,2.5
1992-05-27,7.5,8.25,9.5,9.9,6.25,7.5,8,7.25,5.28,2.5
1992-06-03,7.5,8.25,9.5,9.9,6.25,7.5,8,7.25,5.11,2.5
1992-06-10,7.25,7.75,9.25,9.75,5.75,7.25,7.75,7,5.01,2.25
1992-06-17,7.25,7.5,9,9.63,5.5,7,7.63,6.88,4.86,2.25
1992-06-24,7,7.5,9,9.63,5.5,7,7.63,6.88,4.69,2
1992-07-01,7,7.5,9,9.63,5.5,7,7.63,6.88,4.63,2
1992-07-08,7,6.95,8.75,9.25,5,6.5,7.5,6.75,4.51,2
1992-07-15,7,6.95,8.75,9.25,4.75,6,6.88,6.13,4.44,2
